Country_Name,Country Code,Series_Name,Series Code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Australia,AUS,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,508882.826,921012.05,920773.48,1190138.38,1081244.41,1241515.99,1117450.02,1023667.58,1144343.87,909262.03,1119632.1,1065623.87,892629.27,1105167.23617132,782102.692196849,785795.149950158,761686.273857649,,,,,,
Australia,AUS,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,28.5918417236676,29.7087937305528,29.7087937305528
Australia,AUS,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Australia,AUS,Energy use (kg of oil equivalent per capita),EUPC,5393.58063459123,5469.59998919911,5553.65346587569,5610.34471097961,5644.06495066047,5446.97321382579,5569.64099249926,5568.76494063955,5598.0881783042,5564.08716927844,5709.34466781654,5868.34709712113,5964.66577565273,5862.55194383105,5793.11602573559,5745.23218954465,5575.28709327857,5468.39136879598,5334.68167873774,5483.81640154023,,,
Australia,AUS,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,4.07118323300708,4.19130738230839,4.35240825464876,4.50317505567358,4.66356193268626,5.02544415795221,5.1562104484349,5.33955395739912,5.59266119558958,5.85452173248199,6.00574421103444,6.22745815307871,6.28020228768103,6.87426839606882,6.7841453451445,7.30437988134957,7.68153977785771,8.39406780763529,8.787819682664,8.44089792386931,,,
Australia,AUS,Total natural resources rents (% of GDP),NRPGDP,2.21698751216788,1.9351556105885,1.90304429956452,1.97722929754948,3.23143106220715,3.4711625819805,3.11354299043543,2.94637291006342,3.88317371674418,5.38616686803955,6.67572181556397,8.39559196956387,10.4851256731003,6.77593521696045,9.79183942219859,10.7323438854237,7.60025160126051,7.67728221206306,7.32302868110188,5.26146080247577,6.12082210695187,7.15950380730281,7.50227524129786
Brazil,BRA,CO2 emissions (metric tons per capita),CO2PC,1.7299968214258,1.79743463630914,1.83931792661612,1.85802904995643,1.87644130676787,1.90429563967604,1.85068207469948,1.76900557081679,1.83594643060426,1.8659770576239,1.84765454216193,1.91033417515363,2.01859347637953,1.8936200243495,2.14473639509072,2.22471194448911,2.35854836426703,2.50540878760348,2.63128988524501,2.46678804837845,2.24239344567735,,
Brazil,BRA,CO2 emissions (kt),CO2T,284782.887,300547.32,312289.054,320173.104,327983.814,337433.673,332266.87,321621.569,337826.042,347308.904,347668.27,363212.683,387631.236,367147.374,419754.156,439412.943,470028.726,503677.118,533530.165,504388.516,462298.69,,
Brazil,BRA,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,1613760.437,1647413.793,2263725.63,1595863.26,1222630.43,1277451.88,1591827.05,1624554.7,1967427.39,2386439.68,1621079.23,2703498.56,1532859.83,1211969.40849959,2902242.61816138,2953040.51916222,2989417.95671697,,,,,,
Brazil,BRA,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,20.7372842292403,28.5782526119273,28.5782526119273
Brazil,BRA,Access to electricity (% of population),ATEP,92.867095,93.354139,94.193812,94.76296,94.4127731323242,96.016528,96.652996,96.980098,96.765107,97.093513,97.594314,98.125382,98.526625,98.856938,98.9767379760742,99.328691,99.519494,99.575151,99.650247,99.710902,99.7,100,100
Brazil,BRA,Energy use (kg of oil equivalent per capita),EUPC,1030.66803492043,1066.1869896508,1075.19910003961,1083.40397812367,1072.37953767926,1076.27547394481,1090.34986670196,1094.42466968924,1141.49109780541,1156.90756762061,1184.14510219297,1238.41164142241,1294.48083319241,1240.17728453802,1358.5024160427,1367.18809766171,1413.73335709267,1461.07678089719,1495.54120710984,,,,
Brazil,BRA,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,8.04156010352826,8.0493082581484,7.97607950757508,7.94892801176493,8.44923469845311,8.6044569286375,8.77522356800644,8.89396144474639,9.15061407897196,9.49856236740863,9.83194029604539,10.1338905104057,10.2842491555736,10.699372369925,10.5259670710219,11.0007234619314,10.6429474867583,10.6693408657718,10.5102858904735,,,,
Brazil,BRA,Total natural resources rents (% of GDP),NRPGDP,1.27894973652021,1.20971831441528,1.21803970898258,2.05616216974943,2.60639624572442,2.65761555949953,3.3520971216771,3.6638165953179,3.87611968923132,4.90973068932051,5.0459373057106,5.76356918046372,6.18113645175237,3.26297502791112,4.56479675982582,5.08440230385098,4.70056310114098,4.57590486969937,4.10126900557026,3.14990421078969,3.02088748101682,3.42922435181487,4.64064756723011
China,CHN,CO2 emissions (metric tons per capita),CO2PC,2.84430958153669,2.82056789057578,2.67674598026467,2.64864924664833,2.69686243322549,2.74212081298895,3.0070831974383,3.52407409267308,4.03799065100399,4.52317806354125,4.98031419657976,5.0821236215603,5.7019150246668,5.67717025674924,6.56052000702696,7.24151541889549,7.42475091638009,7.55721104480691,7.54390764144927,7.39852456644448,7.17580989725568,,
China,CHN,CO2 emissions (kt),CO2T,3463089.131,3469510.048,3324344.519,3318055.614,3405179.867,3487566.356,3850269.326,4540417.061,5233538.733,5896957.705,6529291.518,6697654.489,7553070.247,7557789.676,8776040.416,9733538.12,10028573.939,10258007.128,10291926.878,10145004.856,9893037.952,,
China,CHN,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,5181880.5144,5113706.8544,5141402.7,5079293.7,5082325.6,5145521.55,5474914.9,6226962.5,7116642.4,7803535.6,8573395.4,9124046.5,10022024.8,10617264.9,11183810.6,12064260.00255,12454710.6051,,,,,,
China,CHN,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,15.9392803086493,14.5876416474392,14.5876416474392
China,CHN,Access to electricity (% of population),ATEP,,,,,96.9071044921875,97.2181396484375,97.5149002075195,97.7929000854492,98.0476760864258,98.2774353027344,98.491081237793,98.7002105712891,98.9163970947266,99.1512222290039,99.7,99.874382019043,99.9748764038086,100,100,100,100,100,100
China,CHN,Energy use (kg of oil equivalent per capita),EUPC,881.653737423514,871.756323801394,869.358607334522,878.52453551629,898.987313140273,928.811433738255,984.810714620431,1118.43177274138,1268.13290434581,1393.69132405731,1515.1736777471,1630.17102857988,1672.90411994066,1778.43351862146,1954.72255616896,2086.48690379651,2155.16478775741,2213.75932679132,2236.72990756962,,,,
China,CHN,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,2.3400535139392,2.60302258711415,2.81949564087148,3.02094422921723,3.24872303332262,3.45603992259885,3.58936908119989,3.52038718074088,3.49007125037091,3.62630211661117,3.85208212259806,4.17784623860985,4.52759029328563,4.67144227332643,4.7340555612217,4.93646553700416,5.19570336336345,5.38620096350816,5.61076766078122,,,,
China,CHN,Total natural resources rents (% of GDP),NRPGDP,2.82046903302771,2.23834544082104,1.38734692152473,1.48422339562652,2.52263192412884,2.54492947966495,1.88953327255923,2.09279680643831,4.85902758917283,5.2056819362446,5.70954961638953,6.47889804690413,9.90851888001514,4.06969040233573,6.37762791548472,8.00654867050563,4.16102748656591,3.09271280219981,2.44625277563701,1.3574219159367,1.25626768233284,1.47558961464994,1.58415506177285
France,FRA,CO2 emissions (metric tons per capita),CO2PC,6.2809536074279,5.86281159941513,6.27126746876299,6.09815783725656,5.94666546275395,6.1530605991809,6.06866447158945,6.11599810786062,6.12007856802886,6.09959885469542,5.90626638550961,5.76638534996401,5.69050185705677,5.43835706284818,5.42898086189895,5.07791110203759,5.07506234140888,5.06217196411801,4.57345972943356,,,,
France,FRA,CO2 emissions (kt),CO2T,375306.449,351562.624,377444.31,368918.535,362226.26,377535.985,375075.428,380689.605,383758.884,385368.697,375764.824,369142.222,366325.966,351899.988,353033.091,331804.828,333227.624,334096.703,303275.568,,,,
France,FRA,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,572529.08,565220.99,577851.541,563699.027,559922.199,565204.3298,557850.1275,564607.176,560648.8432,557130.1263,547361.3761,540947.1359,544424.0617,527525.776542167,532133.040360555,502656.654982811,499146.634492193,,,,,,
France,FRA,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,26.0807183526812,33.2074996806332,33.2074996806332
France,FRA,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
France,FRA,Energy use (kg of oil equivalent per capita),EUPC,4191.92383324045,4049.23250789033,4151.62719455302,4123.52627129293,4135.47764416171,4246.00494186279,4225.4679686118,4270.94945599226,4301.73722482113,4287.1574131871,4188.84293002065,4115.52736825703,4110.58565855333,3913.4576392306,4016.84794713105,3847.07272938188,3836.65659155359,3833.53414288378,3659.08779468449,3692.01783331053,,,
France,FRA,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,5.08269030150627,5.49140512381711,5.62634810257423,5.89483301146199,6.31171805102538,6.47713203271699,6.75046786273692,6.58955072747506,6.74992169956082,7.1139396935948,7.74083007377256,8.28081781189221,8.53777682127185,8.86775811462594,8.94490251245663,9.7322409175987,9.82082208316772,10.3100305047723,10.9710477257978,11.0644095511914,,,
France,FRA,Total natural resources rents (% of GDP),NRPGDP,0.069647767366922,0.060791858298481,0.045069972102358,0.044860310677671,0.069931278331159,0.063387966271833,0.057381427641404,0.051815230888184,0.040965689994513,0.04181720298099,0.048665214044497,0.051641971525958,0.055656558784522,0.051827677670642,0.05653428480621,0.05539887631296,0.050302846296968,0.048124804112054,0.048966802276373,0.041556397684035,0.039720056855001,0.037305152887506,0.038371349969632
Germany,DEU,CO2 emissions (metric tons per capita),CO2PC,10.8602336004331,10.5111125988271,10.4252731613799,10.0177587659515,10.0956398829225,10.3662866966788,10.058672497298,9.97166488946349,9.88859455094063,9.67339769884649,9.91450304165204,9.49655365864439,9.49086897315442,8.79764186618089,9.26766133186952,9.09137541642332,9.17791579204605,9.39867170690827,8.89530225666039,8.90041929882487,8.84012879430996,,
Germany,DEU,CO2 emissions (kt),CO2T,889614.2,862276.715,855364.42,822460.429,829977.779,853662.932,829724.756,823003.145,815969.839,797759.517,816721.574,781247.016,779296.172,720547.165,757880.892,729810.007,738141.431,757961.566,720363.815,727045.089,727972.84,,
Germany,DEU,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,1153137.92,1122917.37,1060398.257,1020391.257,1016295.545,1025983.5,1007404.92744,1017485.97756,1016628.79012,981287.68434,994686.04577,972896.22535,992116.30262,950463.408604366,948006.754235074,929540.263405034,951716.711065489,,,,,,
Germany,DEU,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,38.7268950286066,38.7874034693079,38.7874034693079
Germany,DEU,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Germany,DEU,Energy use (kg of oil equivalent per capita),EUPC,4246.55319132624,4203.35736659763,4177.2941293118,4079.93334441166,4094.0603595302,4209.79608663882,4108.40129887204,4084.50334562012,4114.38992751247,4086.50340728713,4204.65468948158,3985.81195485319,4036.83078099396,3790.50115157318,3997.07942080976,3869.81622904859,3876.94810409338,3939.52956270835,3779.46192078535,3817.54941455461,,,
Germany,DEU,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,5.65619749920545,5.84393067913927,6.06709590771665,6.44402956126752,6.64642674228522,6.74161193761492,7.1021877716335,7.31480031759585,7.6093569508169,7.78026905662795,8.11353696381171,9.09311850023274,9.36437256877333,9.71980081903238,9.75272747937199,10.9931657139359,11.183955436853,11.4211334195444,12.4386889136177,12.4712939727949,,,
Germany,DEU,Total natural resources rents (% of GDP),NRPGDP,0.07637130194312,0.072608421172684,0.055056145650446,0.04809457451497,0.10094110457857,0.143055902635828,0.111990983473657,0.103989535922413,0.147554903499669,0.148830806457283,0.173206513640154,0.178776778408139,0.304494210412578,0.161809357622554,0.190222402421024,0.229403166296143,0.1674161200504,0.124364334088556,0.099093477102565,0.078215788936873,0.065731382248926,0.073050030918007,0.081859703880603
India,IND,CO2 emissions (metric tons per capita),CO2PC,0.898163091871523,0.916859883598965,0.918329424277408,0.959258891464266,0.976601686435581,0.968514318768635,0.964275366386836,0.989271007927839,1.02186286577959,1.06531244043517,1.11860389870515,1.18965180664139,1.3062539032121,1.42778047280521,1.39327329120641,1.46891026240708,1.59094283072059,1.58564840148726,1.72331178346982,1.78433376502382,1.81778338639117,,
India,IND,CO2 emissions (kt),CO2T,882324.204,917685.085,936221.77,995766.516,1031853.463,1041152.975,1054258.833,1099597.621,1154320.262,1222563.132,1303717.509,1407607.286,1568379.567,1738645.711,1719690.988,1836561.945,2013788.055,2030971.617,2232729.957,2337749.17,2407671.526,,
India,IND,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,1708836.97,1761537.39,1768965,1956039,1885189,1875600.85,1917294.66,1976449.15,2090334.85,2117460.59,2232760.11,2382011.76,2438714.28,2594639.91697394,2771456.75614684,2828845.82898461,3002894.92752695,,,,,,
India,IND,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,3.47930598498439,3.47930689489956,3.47930689489956
India,IND,Access to electricity (% of population),ATEP,52.268871307373,53.9827346801758,55.6993408203125,60.1,59.1254577636719,55.8,62.3,64.1798400878906,64.4,67.4434356689453,67.9,70.6452713012695,72.2509918212891,75,76.3,67.6,79.9,80.7915420532227,83.5347213745117,88,89.6719207763672,92.6,95.2358551025391
India,IND,Energy use (kg of oil equivalent per capita),EUPC,389.426518014543,397.378184712413,399.498831163618,414.962491754653,417.287588584922,416.014444315137,421.270490059038,424.29434559754,439.703008433281,449.765855850775,466.138261080585,485.099628242327,501.559634925928,544.626598188165,561.653402684576,577.99406108219,599.154414162955,605.792141172954,636.570155596225,,,,
India,IND,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,4.34434910564797,4.42277594250784,4.63783683196588,4.84192110576682,5.02206875625598,5.30377771207487,5.43031146729075,5.82638848593707,6.13116942595417,6.56588122902486,6.94492386239724,7.26719661816739,7.27917999082012,7.18367070251436,7.54334295176103,7.77459165430057,8.11334483376222,8.34810694483154,8.22198228554466,,,,
India,IND,Total natural resources rents (% of GDP),NRPGDP,2.4433866085642,2.19254584267127,1.76047809381931,1.78473123732319,2.44202110348941,2.48647371262991,2.29537320089372,2.33873355748639,3.28031585015202,3.78326308132291,4.10482481083098,4.71453139940702,7.34815846450383,3.47952563192388,4.47531811342615,5.26109287071676,3.95641920934061,3.59966107815491,2.80173269432689,1.82796409848371,1.80731252024973,2.04390505005758,2.27263650579261
Indonesia,IDN,CO2 emissions (metric tons per capita),CO2PC,1.26707921474099,1.37387901082682,1.04120012545705,1.15997795443149,1.24539824992904,1.37532540440013,1.41120873453109,1.43794150763443,1.51212278390845,1.51130211229007,1.50498133899166,1.61612059890716,1.76906026260816,1.87083868375585,1.77295139151422,2.08052212590138,2.13172469369416,1.6481420714633,1.45003229425064,1.98445241358829,2.15375812738732,,
Indonesia,IDN,CO2 emissions (kt),CO2T,253290.691,278658.997,214200.471,241988.997,263418.945,294907.474,306737.216,316792.13,337635.358,341991.754,345119.705,375544.804,416560.199,446420.58,428760.308,509969.69,529632.144,415012.725,369945.295,512749.276,563324.54,,
Indonesia,IDN,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,1314060.75,5040841.3,1191187.16,668887.6,622464.65,849945.65,1720445.17,888646.15,1060213.55,1171042.59,2381293.72,772946.22,796581.92,1148285.67917462,744790.024070399,763553.164939774,780550.764031458,,,,,,
Indonesia,IDN,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,5.06335901930066,5.26823344567267,5.26823344567267
Indonesia,IDN,Access to electricity (% of population),ATEP,72.39,80.3,80.94,83.73,86.3,86.26,87.6,87.94,89.01,85.6768646240234,90.62,91.1,92.73,93.55,94.15,94.83,96,96.4642583061542,97.01,97.5373674369822,97.62,98.14,98.51
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EUPC,678.317834045522,691.00228675308,666.370644691812,688.373389568809,735.9134206562,742.970699497817,760.167715725748,752.112892614706,791.090813187676,794.410000606745,802.354528572173,788.072628272552,793.100032946056,845.997211899965,877.075652839281,833.562028942305,853.208344569388,863.81762843345,883.918294134837,,,,
Indonesia,IDN,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,7.21113183282929,7.43052235441824,6.67372496937254,6.51400722325685,6.446335344787,6.67100486532928,6.82792084296445,7.26654768990869,7.3521034446793,7.87328246401349,8.36111139783489,9.17369520985337,9.72218604789648,9.48200259991712,9.69785047314324,10.9118857596952,11.3851126983124,11.6545691053567,11.6279298532554,,,,
Indonesia,IDN,Total natural resources rents (% of GDP),NRPGDP,5.88650235091357,5.44879981944405,8.1753257618859,6.93183819102669,10.3024646178518,8.50603774547901,6.89166025762593,6.76462271357017,9.02463790122519,10.2029155768789,10.1219442567866,10.5579687165058,11.9208942984151,6.96017478515956,7.33889582174515,8.9774643167987,6.90068723333319,6.29158775626625,5.14934938561241,3.7115869758258,3.05640086251517,3.48214489688756,4.77706722196089
Italy,ITA,CO2 emissions (metric tons per capita),CO2PC,7.48906560978832,7.56696519755575,7.7346487614895,7.76575508214982,7.912673166227,7.90443266326278,7.93232304235508,8.17175128041614,8.21648720132938,8.16609012769546,8.07214559567724,7.91734721623538,7.60176496973799,6.79565148637292,6.83837457020099,6.70255761383033,6.20541385845015,5.73294187855659,5.27086678640297,,,,
Italy,ITA,CO2 emissions (kt),CO2T,425830.375,430487.465,440153.677,441998.178,450564.29,450347.937,452610.476,468349.24,473970.751,473384.031,469346.664,462676.391,447186.983,401591.505,405361.181,397994.178,369468.585,345317.723,320411.459,,,,
Italy,ITA,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,507338.856,508373.858,519046.022,521472.006,547349.86,543360.171,550782.069,564951.183,562794.853,564114.951,563324.943,547383.143,529283.803,480698.223117841,489460.132730355,482619.037546784,482634.000294537,,,,,,
Italy,ITA,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,13.3464442429884,13.3653061047713,13.3653061047713
Italy,ITA,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Italy,ITA,Energy use (kg of oil equivalent per capita),EUPC,2796.15473585155,2834.4029460732,2912.94736525428,2957.31148591361,3012.19499987601,3020.62119454278,3037.2669647055,3168.52902114021,3169.93264162306,3214.67412061146,3175.79987086883,3149.57655346296,3087.5663310273,2869.92071205584,2930.58852412547,2828.40489139601,2709.29772810307,2579.47254262663,2414.48400158318,2481.75464546017,,,
Italy,ITA,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,8.22639897852792,8.42065472681224,8.58926068531894,8.65731918804958,8.99151343835382,9.28479904527,9.46132738454774,9.20516500009607,9.31572328086022,9.37284568402278,10.2053590735871,10.8267844003981,11.5052657989747,12.065976967153,12.0062207984759,12.9394539942401,13.4670680186102,14.0783421806843,14.9907284103395,14.8682647886832,,,
Italy,ITA,Total natural resources rents (% of GDP),NRPGDP,0.065304319026331,0.063911984916866,0.026274590450744,0.037410810713759,0.096144476948558,0.104979123838754,0.093142221835409,0.084585523062649,0.078584275348857,0.104173054322834,0.127109204388073,0.120750646449101,0.145244288156948,0.094050503459839,0.118837965254127,0.164132263755805,0.179578410516413,0.161096797160564,0.13985695778722,0.080654205747113,0.048004994493487,0.067110226804089,0.102796818849126
Japan,JPN,CO2 emissions (metric tons per capita),CO2PC,9.58239467385513,9.53044157008337,9.16863143196203,9.45726976806627,9.61252230710406,9.44821588844584,9.56475713445015,9.71635272240405,9.880903295998,9.71211291117842,9.65754616202856,9.77769262740135,9.46219035162381,8.63209972900576,9.15601825564145,9.31269349854889,9.63434726433648,9.76591054964887,9.48076637386467,9.15364142172863,8.94437282411363,,
Japan,JPN,CO2 emissions (kt),CO2T,1205053.207,1201378.873,1158915.013,1197583.528,1219281.167,1201331.202,1218980.473,1240953.137,1262394.086,1240945.803,1234755.907,1251554.434,1211756.483,1105314.474,1172611.258,1190469.548,1229622.107,1244616.47,1206674.021,1163803.124,1135886.253,,
Japan,JPN,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,1424112.7,1414397.05,1371363.01,1399008.939,1406194.588,1387952.208,1422453.194,1428102.126,1427399.203,1439905.158,1425898.63,1461356.118,1385164.839,1290243.64782972,1350427.9134916,1396767.26078631,1478858.88126732,,,,,,
Japan,JPN,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,2.09183621347664,10.0262887092871,10.0262887092871
Japan,JPN,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Japan,JPN,Energy use (kg of oil equivalent per capita),EUPC,4008.4762359153,4041.16767018095,3955.62762658228,4011.22477908253,4083.83169745276,4008.26803199396,3991.97756679352,3953.18450805681,4078.21054155807,4062.97904878182,4053.88343735824,4012.65424488871,3858.43452050944,3678.51113263099,3893.26660420083,3610.81216900174,3537.3631698125,3567.62935383891,3470.76312894811,3428.55721600428,,,
Japan,JPN,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,6.11581928803732,6.2225085627763,6.33883167481272,6.31370931789813,6.57193864703703,6.85396956986495,7.05417481524402,7.31680550239087,7.44150931733344,7.79316179552307,8.16259193614409,8.59817639616785,9.01888206544776,9.02501452473102,8.98653960725148,9.90765928509825,10.5138726673623,10.9243633862007,11.2883403894183,11.7800433907203,,,
Japan,JPN,Total natural resources rents (% of GDP),NRPGDP,0.017660354599555,0.015482548967443,0.013244585830449,0.010829770560904,0.011908510652244,0.011078954762458,0.011306725064783,0.012262851544647,0.011379114683167,0.01487826808425,0.019107329600274,0.023207449879574,0.025561046100754,0.021303240732214,0.020967127564476,0.023576785447887,0.02310187135499,0.02640713115534,0.030066098500129,0.031128470970924,0.026373695802285,0.030441451365967,0.030677135896115
South Korea,KOR,CO2 emissions (metric tons per capita),CO2PC,8.86949002454295,9.35798161971276,7.88207087063803,8.57771024734346,9.52093176005307,9.50374423445104,9.77299974964706,9.73464949397951,10.0301838595436,9.60719374407084,9.71660567635209,10.1815670390122,10.3474228610228,10.3201094917268,11.4363166269633,11.8029687340986,11.6328245622552,11.7492008400819,11.5703454093401,11.7093976398721,12.1110697778271,,
South Korea,KOR,CO2 emissions (kt),CO2T,403780.704,430032.757,364833.497,399864.348,447561.017,450193.923,465631.993,466215.046,482276.506,462918.413,470655.783,495675.724,507589.807,508862.256,566716.515,589400.577,583966.083,592499.192,587156.373,597354.3,620302.386,,
South Korea,KOR,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,487344.746,513934.866,450493.845,489986.3208,512819.936,522374.159,534839.283,546211.11377,562450.9571,561372.5433,565697.20066,575558.3818,594982.1988,594493.202241893,628838.721073131,650085.534882287,668989.651446327,,,,,,
South Korea,KOR,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,3.88526952835922,3.99024573773508,3.99024573773508
South Korea,KOR,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
South Korea,KOR,Energy use (kg of oil equivalent per capita),EUPC,3454.85485115206,3726.15776616316,3377.63507431097,3708.70521294343,4002.67128368549,4033.31896845449,4170.47614661985,4233.4873245883,4332.6677414717,4364.21909084115,4412.52711800821,4564.98783020283,4629.77792060244,4649.76574209758,5045.48774882698,5216.58780873474,5248.51989108414,5231.6754603358,5289.27583193211,5413.34785665856,,,
South Korea,KOR,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,4.25172546820548,4.21784279894548,4.43196316453181,4.53180517496037,4.63175106565222,4.88766880410788,5.13055032406287,5.21665111884512,5.48473756775962,5.7712197858414,6.09063010029041,6.36373561744185,6.46814555745118,6.35083272040585,6.29241083820909,6.23908862391361,6.39363657107372,6.54557271354781,6.67851305035338,7.00165616682787,,,
